code,name,date,size,value,profitability,investment,momentum,market
000625.SZ,长安汽车,20180101,0.0611,0.7579,6.7801,-0.3618,0.8739,1.0641
000625.SZ,长安汽车,20180201,0.0603,0.7682,6.7801,-0.3618,0.8974,1.1135
000625.SZ,长安汽车,20180301,0.0575,0.8061,6.7801,-0.3618,0.8713,0.9445
000625.SZ,长安汽车,20180401,0.0548,0.8694,0.7248,-11.9069,0.7917,0.9029
000625.SZ,长安汽车,20180501,0.0485,1.0095,0.7248,-11.9069,0.7678,0.8384
000625.SZ,长安汽车,20180601,0.0485,1.0105,0.7248,-11.9069,0.7716,0.8809
000625.SZ,长安汽车,20180701,0.0428,1.1431,0.7248,-11.9069,0.7143,0.7583
000625.SZ,长安汽车,20180801,0.0382,1.2249,0.7248,-11.9069,0.6625,0.7028
000625.SZ,长安汽车,20180901,0.0335,1.4114,0.7248,-11.9069,0.6138,0.7334
000625.SZ,长安汽车,20181001,0.0339,1.3974,0.7248,-11.9069,0.6831,0.8138
000625.SZ,长安汽车,20181101,0.0311,1.5090,0.7248,-11.9069,0.6495,0.7408
000625.SZ,长安汽车,20181201,0.0304,1.5399,0.7248,-11.9069,0.6397,0.7279
000625.SZ,长安汽车,20190101,0.0318,1.4749,0.7248,-11.9069,0.7709,0.7904
000625.SZ,长安汽车,20190201,0.0370,1.2681,0.7248,-11.9069,0.9307,0.8271
000625.SZ,长安汽车,20190301,0.0420,1.1158,0.7248,-11.9069,1.2203,1.1554
000625.SZ,长安汽车,20190401,0.0413,1.1353,-2.7724,4.4157,1.1374,1.1853
000625.SZ,长安汽车,20190501,0.0376,1.1832,-2.7724,4.4157,1.3380,1.3568
000625.SZ,长安汽车,20190601,0.0334,1.3294,-2.7724,4.4157,1.1364,1.2330
000625.SZ,长安汽车,20190701,0.0337,1.3200,-2.7724,4.4157,1.0061,1.3928
000625.SZ,长安汽车,20190801,0.0372,1.1916,-2.7724,4.4157,1.0559,1.2630
000625.SZ,长安汽车,20190901,0.0390,1.1275,-2.7724,4.4157,0.9403,0.9677
000625.SZ,长安汽车,20191001,0.0361,1.2176,-2.7724,4.4157,0.8972,0.8968
000625.SZ,长安汽车,20191101,0.0359,1.2145,-2.7724,4.4157,0.8396,0.9143
000625.SZ,长安汽车,20191201,0.0402,1.0851,-2.7724,4.4157,1.2203,0.9836
000625.SZ,长安汽车,20200101,0.0519,0.8400,-2.7724,4.4157,1.5167,1.0421
000625.SZ,长安汽车,20200201,0.0427,1.0204,-2.7724,4.4157,1.2475,1.0279
000625.SZ,长安汽车,20200301,0.0518,0.8408,-2.7724,4.4157,1.2713,0.9962
000625.SZ,长安汽车,20200401,0.0487,0.8937,3.0096,23.8675,1.4278,0.9037
000625.SZ,长安汽车,20200501,0.0505,0.8844,3.0096,23.8675,1.3548,0.9579
000625.SZ,长安汽车,20200601,0.0487,0.9166,3.0096,23.8675,1.1573,0.9874
000625.SZ,长安汽车,20200701,0.0531,0.8412,3.0096,23.8675,1.0967,0.9600
000625.SZ,长安汽车,20200801,0.0539,0.8292,3.0096,23.8675,1.1204,1.2073
000625.SZ,长安汽车,20200901,0.0596,0.7830,3.0096,23.8675,1.1514,1.3360
000625.SZ,长安汽车,20201001,0.0684,0.6819,3.0096,23.8675,1.2694,1.3184
000625.SZ,长安汽车,20201101,0.0949,0.5547,3.0096,23.8675,1.7031,1.2459
000625.SZ,长安汽车,20201201,0.1490,0.3594,3.0096,23.8675,2.5619,1.3631
000625.SZ,长安汽车,20210101,0.1167,0.4591,3.0096,23.8675,1.9891,1.3029
000625.SZ,长安汽车,20210201,0.0949,0.5645,3.0096,23.8675,1.5574,1.0954
000625.SZ,长安汽车,20210301,0.0948,0.5648,3.0096,23.8675,1.5500,1.0637
000625.SZ,长安汽车,20210401,0.0788,0.6864,2.8123,14.4924,1.0566,1.1336
000625.SZ,长安汽车,20210501,0.0924,0.5938,2.8123,14.4924,0.9909,1.1266
000625.SZ,长安汽车,20210601,0.1294,0.4238,2.8123,14.4924,0.9402,1.1242
000625.SZ,长安汽车,20210701,0.1432,0.3713,2.8123,14.4924,1.2011,1.0643
000625.SZ,长安汽车,20210801,0.1446,0.3677,2.8123,14.4924,1.5120,0.9553
000625.SZ,长安汽车,20210901,0.1518,0.3567,2.8123,14.4924,1.6095,1.0173
000625.SZ,长安汽车,20211001,0.1348,0.4017,2.8123,14.4924,1.6673,1.0660
000625.SZ,长安汽车,20211101,0.1564,0.3547,2.8123,14.4924,1.6876,1.0546
000625.SZ,长安汽车,20211201,0.1317,0.4214,2.8123,14.4924,1.0361,0.9746
000625.SZ,长安汽车,20220101,0.1175,0.4738,2.8123,14.4924,0.8189,1.0239
000625.SZ,长安汽车,20220201,0.0991,0.5618,2.8123,14.4924,0.6946,0.9810
000625.SZ,长安汽车,20220301,0.1013,0.5495,2.8123,14.4924,0.6275,0.9568
000625.SZ,长安汽车,20220401,0.0869,0.6408,5.5034,7.8608,0.6784,0.8425
000625.SZ,长安汽车,20220501,0.0879,0.6943,5.5034,7.8608,0.5369,0.7602
000625.SZ,长安汽车,20220601,0.1108,0.5508,5.5034,7.8608,0.8031,0.8130
000625.SZ,长安汽车,20220701,0.1800,0.3293,5.5034,7.8608,1.4982,0.8791
000625.SZ,长安汽车,20220801,0.1994,0.2972,5.5034,7.8608,1.8856,0.9413
000625.SZ,长安汽车,20220901,0.1430,0.4245,5.5034,7.8608,1.4744,0.8725
000625.SZ,长安汽车,20221001,0.1193,0.5089,5.5034,7.8608,1.4566,0.8791
000625.SZ,长安汽车,20221101,0.1159,0.5335,5.5034,7.8608,1.4168,0.9103
000625.SZ,长安汽车,20221201,0.1364,0.4532,5.5034,7.8608,1.2668,0.9805
000625.SZ,长安汽车,20230101,0.1224,0.5049,5.5034,7.8608,0.7107,0.8454
000625.SZ,长安汽车,20230201,0.1467,0.4213,5.5034,7.8608,0.7704,1.0014
000625.SZ,长安汽车,20230301,0.1347,0.4588,5.5034,7.8608,0.9242,1.0460
000625.SZ,长安汽车,20230401,0.1193,0.5184,5.6522,30.2104,0.9490,1.1572
000625.SZ,长安汽车,20230501,0.1191,0.5830,5.6522,30.2104,1.0549,1.2837
000625.SZ,长安汽车,20230601,0.1178,0.5894,5.6522,30.2104,0.8885,1.0312
000625.SZ,长安汽车,20230701,0.1372,0.5059,5.6522,30.2104,1.0504,1.0692
000625.SZ,长安汽车,20230801,0.1570,0.4271,5.6522,30.2104,1.1538,1.0195
000625.SZ,长安汽车,20230901,0.1278,0.5319,5.6522,30.2104,0.9504,0.9165
000625.SZ,长安汽车,20231001,0.1382,0.4918,5.6522,30.2104,1.1468,0.9130
000625.SZ,长安汽车,20231101,0.1492,0.4711,5.6522,30.2104,1.2921,0.8397
000625.SZ,长安汽车,20231201,0.1903,0.3695,5.6522,30.2104,1.7346,0.9045
000625.SZ,长安汽车,20240101,0.1611,0.4364,5.6522,30.2104,1.3239,0.8776
000625.SZ,长安汽车,20240201,0.1267,0.5545,5.6522,30.2104,0.7985,0.7471
000625.SZ,长安汽车,20240301,0.1466,0.4795,5.6522,30.2104,1.1882,0.9378
000625.SZ,长安汽车,20240401,0.1759,0.3995,3.0648,9.4636,1.2500,0.9589
000625.SZ,长安汽车,20240501,0.1465,0.4999,3.0648,9.4636,0.9729,1.0524
000625.SZ,长安汽车,20240601,0.1341,0.5207,3.0648,9.4636,0.6928,1.0352
000625.SZ,长安汽车,20240701,0.1347,0.5184,3.0648,9.4636,0.8170,0.9952
000625.SZ,长安汽车,20240801,0.1409,0.4954,3.0648,9.4636,1.1670,1.1028
000625.SZ,长安汽车,20240901,0.1160,0.6183,3.0648,9.4636,0.8308,0.9013
000625.SZ,长安汽车,20241001,0.1507,0.4759,3.0648,9.4636,0.9068,1.1803
000625.SZ,长安汽车,20241101,0.1338,0.5430,3.0648,9.4636,0.9230,1.1048
000625.SZ,长安汽车,20241201,0.1412,0.5144,3.0648,9.4636,1.0015,1.1443
000630.SZ,铜陵有色,20010201,0.0043,0.2618,6.4513,65.1706,1.0042,0.9420
000630.SZ,铜陵有色,20010301,0.0045,0.4214,6.4513,65.1706,1.0242,0.6772
000630.SZ,铜陵有色,20010401,0.0048,0.3985,4.1039,11.0843,1.0750,1.0795
000630.SZ,铜陵有色,20010501,0.0045,0.4236,4.1039,11.0843,1.0182,1.0661
000630.SZ,铜陵有色,20010601,0.0044,0.4343,4.1039,11.0843,0.9999,1.1681
000630.SZ,铜陵有色,20010701,0.0044,0.4316,4.1039,11.0843,1.0190,1.1389
000630.SZ,铜陵有色,20010801,0.0039,0.4982,4.1039,11.0843,0.8421,0.8768
000630.SZ,铜陵有色,20010901,0.0034,0.5612,4.1039,11.0843,0.7717,0.8920
000630.SZ,铜陵有色,20011001,0.0036,0.5392,4.1039,11.0843,0.7670,0.7286
000630.SZ,铜陵有色,20011101,0.0034,0.5697,4.1039,11.0843,0.7482,0.6643
000630.SZ,铜陵有色,20011201,0.0036,0.5392,4.1039,11.0843,0.8130,0.6618
000630.SZ,铜陵有色,20020101,0.0033,0.5875,4.1039,11.0843,0.7476,0.5940
000630.SZ,铜陵有色,20020201,0.0029,0.6545,4.1039,11.0843,0.8077,0.6388
000630.SZ,铜陵有色,20020301,0.0030,0.6393,4.1039,11.0843,0.8844,0.6933
000630.SZ,铜陵有色,20020401,0.0034,0.5532,4.2107,15.8304,0.9213,0.8287
000630.SZ,铜陵有色,20020501,0.0034,0.5792,4.2107,15.8304,1.0084,0.9761
000630.SZ,铜陵有色,20020601,0.0029,0.6620,4.2107,15.8304,0.8481,0.7557
000630.SZ,铜陵有色,20020701,0.0034,0.5636,4.2107,15.8304,1.0475,1.1072
000630.SZ,铜陵有色,20020801,0.0035,0.5667,4.2107,15.8304,1.1716,1.2172
000630.SZ,铜陵有色,20020901,0.0035,0.5705,4.2107,15.8304,1.1449,1.1681
000630.SZ,铜陵有色,20021001,0.0031,0.6299,4.2107,15.8304,0.9667,0.9757
000630.SZ,铜陵有色,20021101,0.0031,0.6483,4.2107,15.8304,0.9194,0.8322
000630.SZ,铜陵有色,20021201,0.0028,0.7151,4.2107,15.8304,0.9726,0.9065
000630.SZ,铜陵有色,20030101,0.0026,0.7607,4.2107,15.8304,0.7822,0.6531
000630.SZ,铜陵有色,20030201,0.0030,0.6732,4.2107,15.8304,0.8693,0.8416
000630.SZ,铜陵有色,20030301,0.0031,0.6558,4.2107,15.8304,0.8896,0.8313
000630.SZ,铜陵有色,20030401,0.0032,0.6298,3.9840,45.5185,0.9886,0.9172
000630.SZ,铜陵有色,20030501,0.0033,0.6164,3.9840,45.5185,1.0748,1.0169
000630.SZ,铜陵有色,20030601,0.0036,0.5737,3.9840,45.5185,1.2560,1.1981
000630.SZ,铜陵有色,20030701,0.0034,0.6062,3.9840,45.5185,1.2760,1.1905
000630.SZ,铜陵有色,20030801,0.0033,0.6351,3.9840,45.5185,1.1026,0.9713
000630.SZ,铜陵有色,20030901,0.0033,0.6369,3.9840,45.5185,1.0527,0.8961
000630.SZ,铜陵有色,20031001,0.0032,0.6405,3.9840,45.5185,1.0399,0.8378
000630.SZ,铜陵有色,20031101,0.0035,0.5992,3.9840,45.5185,1.0868,0.8013
000630.SZ,铜陵有色,20031201,0.0036,0.5816,3.9840,45.5185,1.0002,0.8088
000630.SZ,铜陵有色,20040101,0.0042,0.5005,3.9840,45.5185,1.2113,1.0129
000630.SZ,铜陵有色,20040201,0.0046,0.4585,3.9840,45.5185,1.2835,1.1501
000630.SZ,铜陵有色,20040301,0.0062,0.3416,3.9840,45.5185,1.7117,1.3643
000630.SZ,铜陵有色,20040401,0.0059,0.3566,6.2149,25.4049,1.6615,1.5765
000630.SZ,铜陵有色,20040501,0.0050,0.5412,6.2149,25.4049,1.2565,1.3582
000630.SZ,铜陵有色,20040601,0.0057,0.4733,6.2149,25.4049,1.3616,1.2242
000630.SZ,铜陵有色,20040701,0.0051,0.5311,6.2149,25.4049,1.0382,0.8796
000630.SZ,铜陵有色,20040801,0.0053,0.5060,6.2149,25.4049,1.1045,0.7849
000630.SZ,铜陵有色,20040901,0.0049,0.5683,6.2149,25.4049,0.7915,0.6812
000630.SZ,铜陵有色,20041001,0.0057,0.4908,6.2149,25.4049,0.8994,0.6802
000630.SZ,铜陵有色,20041101,0.0045,0.6633,6.2149,25.4049,0.8747,0.7069
000630.SZ,铜陵有色,20041201,0.0046,0.6512,6.2149,25.4049,0.7775,0.7712
000630.SZ,铜陵有色,20050101,0.0041,0.7256,6.2149,25.4049,0.8836,0.8415
000630.SZ,铜陵有色,20050201,0.0036,0.8151,6.2149,25.4049,0.7300,0.7665
000630.SZ,铜陵有色,20050301,0.0048,0.6346,6.2149,25.4049,0.9632,0.9496
000630.SZ,铜陵有色,20050401,0.0043,0.7080,7.4984,31.7292,0.7226,0.7297
000630.SZ,铜陵有色,20050501,0.0041,0.7678,7.4984,31.7292,0.9209,0.7905
000630.SZ,铜陵有色,20050601,0.0034,0.9124,7.4984,31.7292,0.7951,0.6437
000630.SZ,铜陵有色,20050701,0.0037,0.8417,7.4984,31.7292,0.8411,0.7405
000630.SZ,铜陵有色,20050801,0.0040,0.7841,7.4984,31.7292,0.9974,0.8353
000630.SZ,铜陵有色,20050901,0.0041,0.8021,7.4984,31.7292,0.8319,0.8178
000630.SZ,铜陵有色,20051001,0.0033,1.0021,7.4984,31.7292,1.0685,0.9624
000630.SZ,铜陵有色,20051101,0.0032,1.0891,7.4984,31.7292,0.7540,0.8984
000630.SZ,铜陵有色,20051201,0.0032,1.0979,7.4984,31.7292,0.8691,1.0643
000630.SZ,铜陵有色,20060101,0.0036,0.9663,7.4984,31.7292,0.9253,1.1330
000630.SZ,铜陵有色,20060201,0.0046,0.7603,7.4984,31.7292,1.0281,1.3131
000630.SZ,铜陵有色,20060301,0.0042,0.8257,7.4984,31.7292,1.0149,1.2361
000630.SZ,铜陵有色,20060401,0.0049,0.7405,11.9458,95.6645,1.0587,1.2471
000630.SZ,铜陵有色,20060501,0.0060,0.6314,11.9458,95.6645,1.6926,1.6588
000630.SZ,铜陵有色,20060601,0.0059,0.6407,11.9458,95.6645,1.8822,2.1388
000630.SZ,铜陵有色,20060701,0.0059,0.6444,11.9458,95.6645,1.5809,1.9975
000630.SZ,铜陵有色,20060801,0.0052,0.7267,11.9458,95.6645,1.2895,1.5708
000630.SZ,铜陵有色,20060901,0.0051,0.7379,11.9458,95.6645,1.2627,1.5270
000630.SZ,铜陵有色,20061001,0.0049,0.7599,11.9458,95.6645,1.0889,1.6954
000630.SZ,铜陵有色,20061101,0.0053,0.7279,11.9458,95.6645,0.9982,1.5524
000630.SZ,铜陵有色,20061201,0.0056,0.6963,11.9458,95.6645,0.9639,1.5368
000630.SZ,铜陵有色,20070101,0.0058,0.6743,11.9458,95.6645,1.0859,2.2868
000630.SZ,铜陵有色,20070201,0.0066,0.5871,11.9458,95.6645,1.2716,2.6383
000630.SZ,铜陵有色,20070301,0.0090,0.4327,11.9458,95.6645,1.7633,2.8497
000630.SZ,铜陵有色,20070401,0.0098,0.4853,6.9143,20.9300,1.9480,3.0735
000630.SZ,铜陵有色,20070501,0.0141,0.2864,6.9143,20.9300,2.6064,3.8199
000630.SZ,铜陵有色,20070601,0.0162,0.2355,6.9143,20.9300,2.9447,3.5364
000630.SZ,铜陵有色,20070701,0.0166,0.2304,6.9143,20.9300,2.8546,1.9542
000630.SZ,铜陵有色,20070801,0.0191,0.1998,6.9143,20.9300,3.1594,2.3971
000630.SZ,铜陵有色,20070901,0.0358,0.1818,6.9143,20.9300,2.7130,2.7987
000630.SZ,铜陵有色,20071001,0.0408,0.1599,6.9143,20.9300,2.8679,2.6610
000630.SZ,铜陵有色,20071101,0.0412,0.1124,6.9143,20.9300,2.1336,2.2046
000630.SZ,铜陵有色,20071201,0.0305,0.1521,6.9143,20.9300,1.2623,1.3459
000630.SZ,铜陵有色,20080101,0.0325,0.1426,6.9143,20.9300,1.3338,1.7563
000630.SZ,铜陵有色,20080201,0.0250,0.1852,6.9143,20.9300,0.8653,0.9658
000630.SZ,铜陵有色,20080301,0.0297,0.1560,6.9143,20.9300,0.7967,0.7117
000630.SZ,铜陵有色,20080401,0.0196,0.2624,3.2764,-2.3991,0.5318,0.4200
000630.SZ,铜陵有色,20080501,0.0228,0.2339,3.2764,-2.3991,0.5123,0.4225
000630.SZ,铜陵有色,20080601,0.0196,0.2587,3.2764,-2.3991,0.6427,0.5265
000630.SZ,铜陵有色,20080701,0.0143,0.3548,3.2764,-2.3991,0.4404,0.3016
000630.SZ,铜陵有色,20080801,0.0152,0.3340,3.2764,-2.3991,0.5788,0.4357
000630.SZ,铜陵有色,20080901,0.0110,0.4906,3.2764,-2.3991,0.4026,0.3536
000630.SZ,铜陵有色,20081001,0.0096,0.5635,3.2764,-2.3991,0.4870,0.4791
000630.SZ,铜陵有色,20081101,0.0075,0.7800,3.2764,-2.3991,0.3424,0.2573
000630.SZ,铜陵有色,20081201,0.0093,0.6314,3.2764,-2.3991,0.4591,0.3377
000630.SZ,铜陵有色,20090101,0.0092,0.6421,3.2764,-2.3991,0.6021,0.4911
000630.SZ,铜陵有色,20090201,0.0106,0.5564,3.2764,-2.3991,0.6674,0.5380
000630.SZ,铜陵有色,20090301,0.0117,0.4972,3.2764,-2.3991,1.0257,0.7676
000630.SZ,铜陵有色,20090401,0.0178,0.3258,3.3225,23.8651,1.6400,1.0644
000630.SZ,铜陵有色,20090501,0.0210,0.2713,3.3225,23.8651,2.6641,1.9238
000630.SZ,铜陵有色,20090601,0.0271,0.2107,3.3225,23.8651,2.8926,1.8803
000630.SZ,铜陵有色,20090701,0.0269,0.2117,3.3225,23.8651,3.1765,2.4732
000630.SZ,铜陵有色,20090801,0.0318,0.1794,3.3225,23.8651,3.1255,2.5622
000630.SZ,铜陵有色,20090901,0.0202,0.2826,3.3225,23.8651,1.7881,1.5353
000630.SZ,铜陵有色,20091001,0.0230,0.2491,3.3225,23.8651,1.2232,1.3148
000630.SZ,铜陵有色,20091101,0.0239,0.2392,3.3225,23.8651,1.1782,1.4085
000630.SZ,铜陵有色,20091201,0.0296,0.1929,3.3225,23.8651,1.1462,1.4060
000630.SZ,铜陵有色,20100101,0.0284,0.2011,3.3225,23.8651,1.0553,1.1949
000630.SZ,铜陵有色,20100201,0.0234,0.2447,3.3225,23.8651,0.7379,0.7893
000630.SZ,铜陵有色,20100301,0.0265,0.2157,3.3225,23.8651,1.1459,1.2879
000630.SZ,铜陵有色,20100401,0.0252,0.2270,3.5936,34.7305,1.1823,1.2324
000630.SZ,铜陵有色,20100501,0.0235,0.2568,3.5936,34.7305,1.0000,0.9265
000630.SZ,铜陵有色,20100601,0.0209,0.2831,3.5936,34.7305,0.6984,0.6858
000630.SZ,铜陵有色,20100701,0.0182,0.3249,3.5936,34.7305,0.6591,0.5588
000630.SZ,铜陵有色,20100801,0.0216,0.2733,3.5936,34.7305,0.9166,0.7949
000630.SZ,铜陵有色,20100901,0.0220,0.2843,3.5936,34.7305,0.9103,0.7773
000630.SZ,铜陵有色,20101001,0.0259,0.2410,3.5936,34.7305,0.9595,0.7543
000630.SZ,铜陵有色,20101101,0.0366,0.1864,3.5936,34.7305,1.4842,1.0714
000630.SZ,铜陵有色,20101201,0.0321,0.2127,3.5936,34.7305,1.6193,1.1672
000630.SZ,铜陵有色,20110101,0.0454,0.1504,3.5936,34.7305,2.4142,1.3229
000630.SZ,铜陵有色,20110201,0.0371,0.1838,3.5936,34.7305,1.7056,1.1072
000630.SZ,铜陵有色,20110301,0.0401,0.1703,3.5936,34.7305,1.8018,1.2019
000630.SZ,铜陵有色,20110401,0.0399,0.1712,4.7621,-3.6438,1.5362,1.1978
000630.SZ,铜陵有色,20110501,0.0362,0.2501,4.7621,-3.6438,0.9520,0.9595
000630.SZ,铜陵有色,20110601,0.0329,0.2755,4.7621,-3.6438,0.9108,0.9510
000630.SZ,铜陵有色,20110701,0.0349,0.2549,4.7621,-3.6438,0.6905,0.9698
000630.SZ,铜陵有色,20110801,0.0389,0.2289,4.7621,-3.6438,0.9764,0.9422
000630.SZ,铜陵有色,20110901,0.0335,0.2760,4.7621,-3.6438,0.7821,0.8086
000630.SZ,铜陵有色,20111001,0.0275,0.3365,4.7621,-3.6438,0.6985,0.6858
000630.SZ,铜陵有色,20111101,0.0301,0.3265,4.7621,-3.6438,0.8434,0.7442
000630.SZ,铜陵有色,20111201,0.0288,0.3415,4.7621,-3.6438,0.8025,0.7503
000630.SZ,铜陵有色,20120101,0.0237,0.4146,4.7621,-3.6438,0.6974,0.6697
000630.SZ,铜陵有色,20120201,0.0278,0.3537,4.7621,-3.6438,0.7357,0.7382
000630.SZ,铜陵有色,20120301,0.0306,0.3209,4.7621,-3.6438,0.9248,0.9007
000630.SZ,铜陵有色,20120401,0.0279,0.3574,2.1631,23.6349,0.9747,0.9251
000630.SZ,铜陵有色,20120501,0.0328,0.3132,2.1631,23.6349,1.0125,0.9468
000630.SZ,铜陵有色,20120601,0.0312,0.3295,2.1631,23.6349,1.1868,1.0310
000630.SZ,铜陵有色,20120701,0.0273,0.3706,2.1631,23.6349,1.1538,1.0224
000630.SZ,铜陵有色,20120801,0.0252,0.4015,2.1631,23.6349,0.8723,0.8585
000630.SZ,铜陵有色,20120901,0.0240,0.4315,2.1631,23.6349,0.7658,0.7423
000630.SZ,铜陵有色,20121001,0.0273,0.3804,2.1631,23.6349,1.0462,0.8657
000630.SZ,铜陵有色,20121101,0.0256,0.4101,2.1631,23.6349,0.8245,0.7721
000630.SZ,铜陵有色,20121201,0.0231,0.4537,2.1631,23.6349,0.7560,0.7276
000630.SZ,铜陵有色,20130101,0.0273,0.3844,2.1631,23.6349,0.9789,1.0345
000630.SZ,铜陵有色,20130201,0.0277,0.3791,2.1631,23.6349,1.1307,1.2499
000630.SZ,铜陵有色,20130301,0.0252,0.4159,2.1631,23.6349,1.0780,1.3150
000630.SZ,铜陵有色,20130401,0.0235,0.4582,1.3814,-0.3645,0.8383,1.1399
000630.SZ,铜陵有色,20130501,0.0207,0.5310,1.3814,-0.3645,0.8533,1.1014
000630.SZ,铜陵有色,20130601,0.0216,0.5038,1.3814,-0.3645,0.9313,1.3259
000630.SZ,铜陵有色,20130701,0.0156,0.6991,1.3814,-0.3645,0.5742,0.7663
000630.SZ,铜陵有色,20130801,0.0153,0.7114,1.3814,-0.3645,0.5380,0.7117
000630.SZ,铜陵有色,20130901,0.0165,0.6646,1.3814,-0.3645,0.6364,0.8070
000630.SZ,铜陵有色,20131001,0.0166,0.6600,1.3814,-0.3645,0.7050,0.9502
000630.SZ,铜陵有色,20131101,0.0153,0.7214,1.3814,-0.3645,0.7091,0.9699
000630.SZ,铜陵有色,20131201,0.0149,0.7372,1.3814,-0.3645,0.7035,0.9371
000630.SZ,铜陵有色,20140101,0.0141,0.7835,1.3814,-0.3645,0.9292,1.1248
000630.SZ,铜陵有色,20140201,0.0128,0.8628,1.3814,-0.3645,0.8521,1.0355
000630.SZ,铜陵有色,20140301,0.0127,0.8705,1.3814,-0.3645,0.7824,0.9626
000630.SZ,铜陵有色,20140401,0.0128,0.8618,0.7784,8.8610,0.7694,0.8831
000630.SZ,铜陵有色,20140501,0.0132,0.8535,0.7784,8.8610,0.8528,0.9051
000630.SZ,铜陵有色,20140601,0.0132,0.8400,0.7784,8.8610,0.8876,0.8565
000630.SZ,铜陵有色,20140701,0.0130,0.8528,0.7784,8.8610,0.9034,0.9418
000630.SZ,铜陵有色,20140801,0.0147,0.7547,0.7784,8.8610,1.1998,1.1559
000630.SZ,铜陵有色,20140901,0.0146,0.7601,0.7784,8.8610,1.1543,1.1407
000630.SZ,铜陵有色,20141001,0.0162,0.6867,0.7784,8.8610,1.2911,1.3010
000630.SZ,铜陵有色,20141101,0.0205,0.7691,0.7784,8.8610,1.2017,1.3740
000630.SZ,铜陵有色,20141201,0.0223,0.7065,0.7784,8.8610,1.2290,1.6335
000630.SZ,铜陵有色,20150101,0.0326,0.4841,0.7784,8.8610,1.7269,2.2206
000630.SZ,铜陵有色,20150201,0.0271,0.5826,0.7784,8.8610,1.3295,1.9634
000630.SZ,铜陵有色,20150301,0.0317,0.4972,0.7784,8.8610,1.5352,2.1247
000630.SZ,铜陵有色,20151101,0.0349,0.4231,-1.6023,-5.8808,1.1641,0.6119
000630.SZ,铜陵有色,20151201,0.0362,0.4075,-1.6023,-5.8808,1.1341,0.5936
000630.SZ,铜陵有色,20160101,0.0310,0.4766,-1.6023,-5.8808,1.0684,0.7165
000630.SZ,铜陵有色,20160201,0.0235,0.6277,-1.6023,-5.8808,0.7610,0.5913
000630.SZ,铜陵有色,20160301,0.0251,0.5872,-1.6023,-5.8808,0.7582,0.7179
000630.SZ,铜陵有色,20160401,0.0268,0.5515,0.7310,0.9654,0.8390,0.9709
000630.SZ,铜陵有色,20160501,0.0267,0.5153,0.7310,0.9654,0.7053,0.7774
000630.SZ,铜陵有色,20160601,0.0250,0.5487,0.7310,0.9654,0.6792,0.7423
000630.SZ,铜陵有色,20160701,0.0244,0.5638,0.7310,0.9654,0.7099,0.7071
000630.SZ,铜陵有色,20160801,0.0247,0.5572,0.7310,0.9654,1.0085,1.1663
000630.SZ,铜陵有色,20160901,0.0248,0.5590,0.7310,0.9654,1.0240,1.2675
000630.SZ,铜陵有色,20161001,0.0249,0.5569,0.7310,0.9654,0.9183,1.0005
000630.SZ,铜陵有色,20161101,0.0261,0.5351,0.7310,0.9654,0.9931,1.1026
000630.SZ,铜陵有色,20161201,0.0311,0.4495,0.7310,0.9654,1.2175,1.2155
000630.SZ,铜陵有色,20170101,0.0302,0.4623,0.7310,0.9654,1.2130,1.1078
000630.SZ,铜陵有色,20170201,0.0353,0.4713,0.7310,0.9654,1.3507,1.1124
000630.SZ,铜陵有色,20170301,0.0353,0.4713,0.7310,0.9654,1.2774,1.0982
000630.SZ,铜陵有色,20170401,0.0340,0.4888,1.6045,7.1751,1.2292,1.1381
000630.SZ,铜陵有色,20170501,0.0301,0.5570,1.6045,7.1751,1.0441,1.0320
000630.SZ,铜陵有色,20170601,0.0278,0.6035,1.6045,7.1751,0.8567,0.9257
000630.SZ,铜陵有色,20170701,0.0302,0.5551,1.6045,7.1751,0.9219,1.0535
000630.SZ,铜陵有色,20170801,0.0333,0.5042,1.6045,7.1751,0.9306,1.0659
000630.SZ,铜陵有色,20170901,0.0337,0.5036,1.6045,7.1751,0.9396,1.0645
000630.SZ,铜陵有色,20171001,0.0320,0.5301,1.6045,7.1751,0.9523,1.0701
000630.SZ,铜陵有色,20171101,0.0306,0.5575,1.6045,7.1751,1.0207,1.1381
000630.SZ,铜陵有色,20171201,0.0293,0.5835,1.6045,7.1751,1.0372,1.1147
000630.SZ,铜陵有色,20180101,0.0308,0.5537,1.6045,7.1751,1.0283,1.0641
000630.SZ,铜陵有色,20180201,0.0296,0.5773,1.6045,7.1751,0.9008,1.1135
000630.SZ,铜陵有色,20180301,0.0292,0.5857,1.6045,7.1751,0.8909,0.9445
000630.SZ,铜陵有色,20180401,0.0276,0.6192,2.0680,-1.8946,0.8710,0.9029
000630.SZ,铜陵有色,20180501,0.0271,0.6492,2.0680,-1.8946,0.8835,0.8384
000630.SZ,铜陵有色,20180601,0.0263,0.6674,2.0680,-1.8946,0.9033,0.8809
000630.SZ,铜陵有色,20180701,0.0229,0.7562,2.0680,-1.8946,0.7630,0.7583
000630.SZ,铜陵有色,20180801,0.0227,0.7632,2.0680,-1.8946,0.7624,0.7028
000630.SZ,铜陵有色,20180901,0.0222,0.7883,2.0680,-1.8946,0.7727,0.7334
000630.SZ,铜陵有色,20181001,0.0224,0.7809,2.0680,-1.8946,0.8396,0.8138
000630.SZ,铜陵有色,20181101,0.0219,0.8115,2.0680,-1.8946,0.8199,0.7408
