code,name,date,return,size,value,profitability,investment,momentum,market
601006.SH,大秦铁路,20080101,-0.1881,0.3288,0.1098,0.1325,0.2442,1.5242,0.7563
601006.SH,大秦铁路,20080201,-0.0513,0.2895,0.1247,0.1325,0.2442,0.5798,-0.0342
601006.SH,大秦铁路,20080301,-0.1232,0.2606,0.1385,0.1325,0.2442,0.1485,-0.2883
601006.SH,大秦铁路,20080401,-0.0467,0.2180,0.1655,0.1177,0.2214,-0.5109,-0.5800
601006.SH,大秦铁路,20080501,-0.0895,0.2257,0.1756,0.1177,0.2214,-0.4763,-0.5775
601006.SH,大秦铁路,20080601,-0.0931,0.1996,0.1985,0.1177,0.2214,-0.4828,-0.4735
601006.SH,大秦铁路,20080701,-0.0217,0.1691,0.1979,0.1177,0.2214,-0.6952,-0.6984
601006.SH,大秦铁路,20080801,-0.0690,0.1693,0.1976,0.1177,0.2214,-0.5642,-0.5643
601006.SH,大秦铁路,20080901,0.0644,0.1579,0.2119,0.1177,0.2214,-0.5641,-0.6464
601006.SH,大秦铁路,20081001,-0.2496,0.1584,0.2112,0.1177,0.2214,-0.3908,-0.5209
601006.SH,大秦铁路,20081101,-0.0941,0.1150,0.3410,0.1177,0.2214,-0.6072,-0.7427
601006.SH,大秦铁路,20081201,-0.0855,0.1137,0.3449,0.1177,0.2214,-0.6078,-0.6623
601006.SH,大秦铁路,20090101,0.0561,0.1069,0.3667,0.1177,0.2214,-0.5898,-0.5089
601006.SH,大秦铁路,20090201,-0.0260,0.1090,0.3597,0.1177,0.2214,-0.5544,-0.4620
601006.SH,大秦铁路,20090301,0.0812,0.1072,0.3658,0.1177,0.2214,-0.5179,-0.2324
601006.SH,大秦铁路,20090401,0.0673,0.1219,0.3218,0.1002,0.0884,-0.4916,0.0644
601006.SH,大秦铁路,20090501,-0.0284,0.1277,0.3272,0.1002,0.0884,-0.0299,0.9238
601006.SH,大秦铁路,20090601,0.1449,0.1220,0.3425,0.1002,0.0884,0.1045,0.8803
601006.SH,大秦铁路,20090701,0.0962,0.1339,0.2641,0.1002,0.0884,0.6942,1.4732
601006.SH,大秦铁路,20090801,-0.1631,0.1470,0.2406,0.1002,0.0884,0.7494,1.5622
601006.SH,大秦铁路,20090901,-0.0180,0.1229,0.2878,0.1002,0.0884,0.3334,0.5353
601006.SH,大秦铁路,20091001,0.0518,0.1242,0.2848,0.1002,0.0884,0.1256,0.3148
601006.SH,大秦铁路,20091101,0.1179,0.1289,0.3184,0.1002,0.0884,0.1012,0.4085
601006.SH,大秦铁路,20091201,-0.0550,0.1416,0.2898,0.1002,0.0884,0.4242,0.4060
601006.SH,大秦铁路,20100101,-0.0531,0.1325,0.3096,0.1002,0.0884,0.0017,0.1949
601006.SH,大秦铁路,20100201,-0.0061,0.1225,0.3349,0.1002,0.0884,-0.2357,-0.2107
601006.SH,大秦铁路,20100301,-0.0092,0.1272,0.3226,0.1002,0.0884,0.0530,0.2879
601006.SH,大秦铁路,20100401,-0.0532,0.1272,0.3378,0.1239,0.2066,0.0715,0.2324
601006.SH,大秦铁路,20100501,-0.0650,0.1196,0.3782,0.1239,0.2066,-0.1218,-0.0735
601006.SH,大秦铁路,20100601,-0.0040,0.1095,0.4132,0.1239,0.2066,-0.3658,-0.3142
601006.SH,大秦铁路,20100701,0.0553,0.1061,0.3897,0.1239,0.2066,-0.3101,-0.4412
601006.SH,大秦铁路,20100801,-0.0034,0.1134,0.3647,0.1239,0.2066,-0.1504,-0.2051
601006.SH,大秦铁路,20100901,-0.0208,0.1098,0.3981,0.1239,0.2066,-0.1396,-0.2227
601006.SH,大秦铁路,20101001,0.0549,0.1115,0.3921,0.1239,0.2066,-0.1610,-0.2457
601006.SH,大秦铁路,20101101,-0.0879,0.1177,0.3244,0.1239,0.2066,0.0229,0.0714
601006.SH,大秦铁路,20101201,-0.0334,0.1201,0.4529,0.1239,0.2066,-0.0252,0.1672
601006.SH,大秦铁路,20110101,0.1077,0.1177,0.4620,0.1239,0.2066,-0.0769,0.3229
601006.SH,大秦铁路,20110201,-0.0336,0.1277,0.4260,0.1239,0.2066,0.0098,0.1072
601006.SH,大秦铁路,20110301,0.0230,0.1249,0.4357,0.1239,0.2066,-0.0494,0.2019
601006.SH,大秦铁路,20110401,0.0491,0.1282,0.4245,0.1204,-0.0602,0.0355,0.1978
601006.SH,大秦铁路,20110501,-0.0602,0.1348,0.4431,0.1204,-0.0602,0.0232,-0.0405
601006.SH,大秦铁路,20110601,0.0126,0.1276,0.4684,0.1204,-0.0602,0.0815,-0.0490
601006.SH,大秦铁路,20110701,-0.0721,0.1204,0.4530,0.1204,-0.0602,0.1808,-0.0302
601006.SH,大秦铁路,20110801,-0.0119,0.1142,0.4777,0.1204,-0.0602,-0.1511,-0.0578
601006.SH,大秦铁路,20110901,-0.0453,0.1105,0.5189,0.1204,-0.0602,-0.1083,-0.1914
601006.SH,大秦铁路,20111001,0.0711,0.1064,0.5384,0.1204,-0.0602,-0.2126,-0.3142
601006.SH,大秦铁路,20111101,-0.0300,0.1154,0.5230,0.1204,-0.0602,-0.1872,-0.2558
601006.SH,大秦铁路,20111201,0.0014,0.1125,0.5361,0.1204,-0.0602,-0.1369,-0.2497
601006.SH,大秦铁路,20120101,0.0320,0.1093,0.5521,0.1204,-0.0602,-0.1528,-0.3303
601006.SH,大秦铁路,20120201,-0.0104,0.1131,0.5333,0.1204,-0.0602,0.0241,-0.2618
601006.SH,大秦铁路,20120301,-0.0222,0.1130,0.5340,0.1204,-0.0602,0.0275,-0.0993
601006.SH,大秦铁路,20120401,0.0027,0.1102,0.5477,0.1183,0.0666,0.0739,-0.0749
601006.SH,大秦铁路,20120501,-0.0041,0.1125,0.5887,0.1183,0.0666,-0.0500,-0.0532
601006.SH,大秦铁路,20120601,-0.0551,0.1105,0.5997,0.1183,0.0666,-0.0027,0.0310
601006.SH,大秦铁路,20120701,-0.1053,0.1039,0.6375,0.1183,0.0666,-0.1067,0.0224
601006.SH,大秦铁路,20120801,0.0117,0.0895,0.6754,0.1183,0.0666,-0.3035,-0.1415
601006.SH,大秦铁路,20120901,0.0184,0.0893,0.7062,0.1183,0.0666,-0.2718,-0.2577
601006.SH,大秦铁路,20121001,-0.0098,0.0904,0.6980,0.1183,0.0666,-0.2208,-0.1343
601006.SH,大秦铁路,20121101,0.0433,0.0913,0.7207,0.1183,0.0666,-0.2364,-0.2279
601006.SH,大秦铁路,20121201,0.0731,0.0943,0.6979,0.1183,0.0666,-0.1695,-0.2724
601006.SH,大秦铁路,20130101,0.0635,0.1014,0.6488,0.1183,0.0666,0.0385,0.0345
601006.SH,大秦铁路,20130201,0.0919,0.1076,0.6112,0.1183,0.0666,0.4120,0.2499
601006.SH,大秦铁路,20130301,-0.0507,0.1174,0.5601,0.1183,0.0666,0.6863,0.3150
601006.SH,大秦铁路,20130401,-0.0537,0.1106,0.5947,0.1243,0.0337,0.4675,0.1399
601006.SH,大秦铁路,20130501,0.0028,0.1045,0.7042,0.1243,0.0337,0.3456,0.1014
601006.SH,大秦铁路,20130601,-0.1102,0.1053,0.6992,0.1243,0.0337,0.2474,0.3259
601006.SH,大秦铁路,20130701,0.0186,0.0862,0.7863,0.1243,0.0337,-0.1326,-0.2337
601006.SH,大秦铁路,20130801,0.1255,0.0911,0.7440,0.1243,0.0337,-0.1989,-0.2883
601006.SH,大秦铁路,20130901,0.0693,0.1029,0.6889,0.1243,0.0337,-0.1404,-0.1930
601006.SH,大秦铁路,20131001,0.0109,0.1061,0.6676,0.1243,0.0337,0.0647,-0.0498
601006.SH,大秦铁路,20131101,0.0749,0.1112,0.6656,0.1243,0.0337,0.2005,-0.0301
601006.SH,大秦铁路,20131201,-0.0654,0.1182,0.6263,0.1243,0.0337,0.3656,-0.0629
601006.SH,大秦铁路,20140101,-0.0176,0.1108,0.6683,0.1243,0.0337,0.4704,0.1248
601006.SH,大秦铁路,20140201,-0.0632,0.1085,0.6820,0.1243,0.0337,0.3870,0.0355
601006.SH,大秦铁路,20140301,-0.0177,0.1015,0.7289,0.1243,0.0337,-0.0013,-0.0374
601006.SH,大秦铁路,20140401,-0.0029,0.0996,0.7431,0.1349,0.0229,-0.1463,-0.1169
601006.SH,大秦铁路,20140501,0.0074,0.0986,0.8177,0.1349,0.0229,-0.1639,-0.0949
601006.SH,大秦铁路,20140601,0.0034,0.0996,0.8092,0.1349,0.0229,-0.2581,-0.1435
601006.SH,大秦铁路,20140701,0.1315,0.0943,0.7873,0.1349,0.0229,-0.1582,-0.0582
601006.SH,大秦铁路,20140801,0.0363,0.1063,0.6981,0.1349,0.0229,0.0915,0.1559
601006.SH,大秦铁路,20140901,0.0512,0.1099,0.7087,0.1349,0.0229,0.2974,0.1407
601006.SH,大秦铁路,20141001,0.0254,0.1179,0.6605,0.1349,0.0229,0.4605,0.3010
601006.SH,大秦铁路,20141101,0.2004,0.1204,0.6724,0.1349,0.0229,0.5496,0.3740
601006.SH,大秦铁路,20141201,0.1129,0.1408,0.5751,0.1349,0.0229,1.1204,0.6335
601006.SH,大秦铁路,20150101,-0.0038,0.1665,0.4863,0.1349,0.0229,1.4958,1.2206
601006.SH,大秦铁路,20150201,0.0045,0.1527,0.5303,0.1349,0.0229,1.0322,0.9634
601006.SH,大秦铁路,20150301,0.0339,0.1570,0.5157,0.1349,0.0229,0.9876,1.1247
601006.SH,大秦铁路,20150401,0.2665,0.1652,0.4902,0.1146,-0.0057,0.9158,1.3615
601006.SH,大秦铁路,20150501,-0.1281,0.2093,0.4181,0.1146,-0.0057,1.7676,2.0161
601006.SH,大秦铁路,20150601,0.1928,0.1919,0.4560,0.1146,-0.0057,0.5476,1.6777
601006.SH,大秦铁路,20150701,-0.2720,0.1985,0.4050,0.1146,-0.0057,0.7722,0.6761
601006.SH,大秦铁路,20150801,-0.0145,0.1561,0.5149,0.1146,-0.0057,-0.0074,0.2690
601006.SH,大秦铁路,20150901,-0.1232,0.1515,0.5545,0.1146,-0.0057,-0.0391,-0.0536
601006.SH,大秦铁路,20151001,0.0340,0.1341,0.6264,0.1146,-0.0057,-0.2799,-0.3011
601006.SH,大秦铁路,20151101,-0.0494,0.1342,0.6544,0.1146,-0.0057,-0.5058,-0.3881
601006.SH,大秦铁路,20151201,-0.0071,0.1316,0.6677,0.1146,-0.0057,-0.4199,-0.4064
601006.SH,大秦铁路,20160101,-0.2099,0.1241,0.7077,0.1146,-0.0057,-0.5762,-0.2835
601006.SH,大秦铁路,20160201,-0.0470,0.0989,0.8887,0.1146,-0.0057,-0.5191,-0.4087
601006.SH,大秦铁路,20160301,0.0585,0.0977,0.8994,0.1146,-0.0057,-0.5624,-0.2821
601006.SH,大秦铁路,20160401,-0.0479,0.1035,0.8490,0.0595,0.0780,-0.3690,-0.0291
601006.SH,大秦铁路,20160501,-0.0061,0.0983,0.9277,0.0595,0.0780,-0.4495,-0.2226
601006.SH,大秦铁路,20160601,-0.0090,0.0963,0.9463,0.0595,0.0780,-0.4038,-0.2577
601006.SH,大秦铁路,20160701,0.0249,0.0957,0.9522,0.0595,0.0780,-0.4136,-0.2929
601006.SH,大秦铁路,20160801,0.0293,0.0914,0.9240,0.0595,0.0780,-0.0547,0.1663
601006.SH,大秦铁路,20160901,0.0016,0.0935,0.9207,0.0595,0.0780,0.0825,0.2675
601006.SH,大秦铁路,20161001,0.0695,0.0965,0.8924,0.0595,0.0780,-0.0160,0.0005
601006.SH,大秦铁路,20161101,0.0810,0.1005,0.8713,0.0595,0.0780,0.2150,0.1026
601006.SH,大秦铁路,20161201,-0.0340,0.1084,0.8080,0.0595,0.0780,0.4115,0.2155
601006.SH,大秦铁路,20170101,0.0084,0.1072,0.8169,0.0595,0.0780,0.3415,0.1078
601006.SH,大秦铁路,20170201,-0.0253,0.1038,0.8439,0.0595,0.0780,0.3121,0.1124
601006.SH,大秦铁路,20170301,0.0878,0.1035,0.8463,0.0595,0.0780,0.1973,0.0982
601006.SH,大秦铁路,20170401,0.0305,0.1140,0.7679,0.1043,0.0340,0.3884,0.1381
601006.SH,大秦铁路,20170501,0.0963,0.1177,0.7903,0.1043,0.0340,0.2907,0.0320
601006.SH,大秦铁路,20170601,0.0115,0.1250,0.7443,0.1043,0.0340,0.3302,-0.0743
601006.SH,大秦铁路,20170701,0.0426,0.1247,0.7163,0.1043,0.0340,0.4483,0.0535
601006.SH,大秦铁路,20170801,0.0446,0.1314,0.6798,0.1043,0.0340,0.5241,0.0659
601006.SH,大秦铁路,20170901,-0.0428,0.1353,0.6928,0.1043,0.0340,0.6899,0.0645
601006.SH,大秦铁路,20171001,0.0399,0.1319,0.7107,0.1043,0.0340,0.3606,0.0701
601006.SH,大秦铁路,20171101,-0.0274,0.1325,0.7354,0.1043,0.0340,0.3861,0.1381
601006.SH,大秦铁路,20171201,0.0247,0.1317,0.7395,0.1043,0.0340,0.1188,0.1147
601006.SH,大秦铁路,20180101,0.0637,0.1357,0.7177,0.1043,0.0340,0.1457,0.0641
601006.SH,大秦铁路,20180201,-0.0341,0.1450,0.6720,0.1043,0.0340,0.1851,0.1135
601006.SH,大秦铁路,20180301,-0.1114,0.1366,0.7130,0.1043,0.0340,0.0360,-0.0555
601006.SH,大秦铁路,20180401,0.0013,0.1219,0.7990,0.1180,0.0519,-0.0973,-0.0971
601006.SH,大秦铁路,20180501,0.0131,0.1261,0.8212,0.1180,0.0519,-0.1571,-0.1616
601006.SH,大秦铁路,20180601,0.0321,0.1255,0.8250,0.1180,0.0519,-0.0916,-0.1191
601006.SH,大秦铁路,20180701,0.0901,0.1169,0.8261,0.1180,0.0519,-0.0801,-0.2417
601006.SH,大秦铁路,20180801,-0.0358,0.1302,0.7412,0.1180,0.0519,-0.0374,-0.2972
601006.SH,大秦铁路,20180901,-0.0463,0.1240,0.8119,0.1180,0.0519,-0.0380,-0.2666
601006.SH,大秦铁路,20181001,-0.0207,0.1186,0.8485,0.1180,0.0519,0.0894,-0.1862
601006.SH,大秦铁路,20181101,-0.0434,0.1203,0.8697,0.1180,0.0519,0.0475,-0.2592
601006.SH,大秦铁路,20181201,0.0674,0.1170,0.8941,0.1180,0.0519,-0.0539,-0.2721
601006.SH,大秦铁路,20190101,0.0389,0.1218,0.8591,0.1180,0.0519,0.0043,-0.2096
601006.SH,大秦铁路,20190201,0.0444,0.1293,0.8088,0.1180,0.0519,-0.0779,-0.1729
601006.SH,大秦铁路,20190301,-0.0661,0.1320,0.7924,0.1180,0.0519,0.0670,0.1554
601006.SH,大秦铁路,20190401,0.0216,0.1261,0.8297,0.1032,0.0143,0.0251,0.1853
601006.SH,大秦铁路,20190501,-0.0188,0.1229,0.8980,0.1032,0.0143,0.1062,0.3568
601006.SH,大秦铁路,20190601,0.0238,0.1255,0.8799,0.1032,0.0143,0.1614,0.2330
601006.SH,大秦铁路,20190701,-0.0235,0.1219,0.8471,0.1032,0.0143,0.0758,0.3928
601006.SH,大秦铁路,20190801,-0.0203,0.1173,0.8804,0.1032,0.0143,-0.0411,0.2630
601006.SH,大秦铁路,20190901,-0.0194,0.1163,0.9240,0.1032,0.0143,-0.1404,-0.0323
601006.SH,大秦铁路,20191001,0.0053,0.1122,0.9570,0.1032,0.0143,-0.0645,-0.1032
601006.SH,大秦铁路,20191101,0.0393,0.1149,0.9695,0.1032,0.0143,-0.0927,-0.0857
601006.SH,大秦铁路,20191201,0.0353,0.1176,0.9473,0.1032,0.0143,0.0064,-0.0164
601006.SH,大秦铁路,20200101,-0.0621,0.1215,0.9172,0.1032,0.0143,0.0260,0.0421
601006.SH,大秦铁路,20200201,-0.0805,0.1073,1.0379,0.1032,0.0143,-0.0463,0.0279
601006.SH,大秦铁路,20200301,-0.0395,0.1072,1.0394,0.1032,0.0143,-0.1543,-0.0038
601006.SH,大秦铁路,20200401,0.0559,0.1001,1.1135,0.0745,0.2307,-0.1839,-0.0963
601006.SH,大秦铁路,20200501,-0.0501,0.1041,1.1178,0.0745,0.2307,-0.1038,-0.0421
601006.SH,大秦铁路,20200601,0.0323,0.1020,1.1406,0.0745,0.2307,-0.2433,-0.0126
601006.SH,大秦铁路,20200701,-0.0105,0.1044,1.1146,0.0745,0.2307,-0.2511,-0.0400
601006.SH,大秦铁路,20200801,0.0200,0.0969,1.1265,0.0745,0.2307,-0.1628,0.2073
601006.SH,大秦铁路,20200901,-0.0378,0.0981,1.1485,0.0745,0.2307,0.0064,0.3360
601006.SH,大秦铁路,20201001,0.0063,0.0957,1.1770,0.0745,0.2307,0.0097,0.3184
601006.SH,大秦铁路,20201101,0.0577,0.0943,1.2329,0.0745,0.2307,-0.0751,0.2459
601006.SH,大秦铁路,20201201,-0.0472,0.1014,1.1461,0.0745,0.2307,0.1232,0.3631
601006.SH,大秦铁路,20210101,-0.0139,0.0957,1.2137,0.0745,0.2307,-0.0261,0.3029
601006.SH,大秦铁路,20210201,0.0251,0.0949,1.2252,0.0745,0.2307,-0.0328,0.0954
601006.SH,大秦铁路,20210301,0.0735,0.0974,1.1935,0.0745,0.2307,-0.0254,0.0637
601006.SH,大秦铁路,20210401,-0.0185,0.1033,1.1247,0.0723,0.0387,0.1954,0.1336
601006.SH,大秦铁路,20210501,-0.0044,0.1026,1.1763,0.0723,0.0387,0.1349,0.1266
601006.SH,大秦铁路,20210601,-0.0394,0.1015,1.1884,0.0723,0.0387,0.0190,0.1242
601006.SH,大秦铁路,20210701,-0.0366,0.0981,1.2297,0.0723,0.0387,0.0349,0.0643
601006.SH,大秦铁路,20210801,0.0323,0.0879,1.2491,0.0723,0.0387,-0.0089,-0.0447
601006.SH,大秦铁路,20210901,0.0313,0.0920,1.2762,0.0723,0.0387,0.0037,0.0173
601006.SH,大秦铁路,20211001,0.0144,0.0940,1.2500,0.0723,0.0387,-0.0652,0.0660
601006.SH,大秦铁路,20211101,-0.0409,0.0937,1.2849,0.0723,0.0387,-0.0092,0.0546
601006.SH,大秦铁路,20211201,0.0509,0.0913,1.3184,0.0723,0.0387,-0.0731,-0.0254
601006.SH,大秦铁路,20220101,0.0328,0.0960,1.2530,0.0723,0.0387,0.0870,0.0239
601006.SH,大秦铁路,20220201,0.0303,0.1005,1.1975,0.0723,0.0387,0.2350,-0.0190
601006.SH,大秦铁路,20220301,0.0088,0.1012,1.1886,0.0723,0.0387,0.2438,-0.0432
601006.SH,大秦铁路,20220401,-0.0306,0.1023,1.1765,0.0641,0.0189,0.1876,-0.1575
601006.SH,大秦铁路,20220501,0.0075,0.0980,1.2674,0.0641,0.0189,0.0898,-0.2398
601006.SH,大秦铁路,20220601,-0.0179,0.0995,1.2484,0.0641,0.0189,0.1963,-0.1870
601006.SH,大秦铁路,20220701,-0.0103,0.0983,1.2636,0.0641,0.0189,0.0565,-0.1209
601006.SH,大秦铁路,20220801,0.0661,0.0895,1.3077,0.0641,0.0189,-0.0244,-0.0587
601006.SH,大秦铁路,20220901,0.0496,0.0972,1.2494,0.0641,0.0189,0.0371,-0.1275
601006.SH,大秦铁路,20221001,-0.0532,0.0998,1.2177,0.0641,0.0189,0.1133,-0.1209
601006.SH,大秦铁路,20221101,0.0686,0.0960,1.2995,0.0641,0.0189,0.0694,-0.0897
601006.SH,大秦铁路,20221201,-0.0248,0.1008,1.2382,0.0641,0.0189,0.1853,-0.0195
601006.SH,大秦铁路,20230101,0.0030,0.0984,1.2682,0.0641,0.0189,0.1690,-0.1546
601006.SH,大秦铁路,20230201,0.0134,0.0996,1.2530,0.0641,0.0189,0.2057,0.0014
601006.SH,大秦铁路,20230301,0.0589,0.1024,1.2185,0.0641,0.0189,0.1014,0.0460
601006.SH,大秦铁路,20230401,0.0709,0.1073,1.1628,0.0661,0.0266,0.1177,0.1572
601006.SH,大秦铁路,20230501,-0.0078,0.1183,1.0878,0.0661,0.0266,0.3919,0.2837
601006.SH,大秦铁路,20230601,-0.0275,0.1145,1.1406,0.0661,0.0266,0.2215,0.0312
601006.SH,大秦铁路,20230701,0.0301,0.1133,1.1529,0.0661,0.0266,0.2194,0.0692
601006.SH,大秦铁路,20230801,-0.0042,0.1091,1.1321,0.0661,0.0266,0.2688,0.0195
601006.SH,大秦铁路,20230901,0.0224,0.1086,1.1750,0.0661,0.0266,0.2236,-0.0835
601006.SH,大秦铁路,20231001,-0.0110,0.1103,1.1573,0.0661,0.0266,0.1549,-0.0870
601006.SH,大秦铁路,20231101,0.0069,0.1108,1.1957,0.0661,0.0266,0.0017,-0.1603
601006.SH,大秦铁路,20231201,-0.0069,0.1122,1.1809,0.0661,0.0266,0.0284,-0.0955
601006.SH,大秦铁路,20240101,0.0361,0.1119,1.1841,0.0661,0.0266,0.0672,-0.1224
601006.SH,大秦铁路,20240201,-0.0013,0.1175,1.1480,0.0661,0.0266,0.0775,-0.2529
601006.SH,大秦铁路,20240301,-0.0134,0.1221,1.1383,0.0661,0.0266,0.0888,-0.0622
601012.SH,隆基绿能,20120501,-0.0442,0.0054,0.5514,-0.0133,0.4010,-0.9159,-0.0532
601012.SH,隆基绿能,20120601,-0.0794,0.0051,0.5815,-0.0133,0.4010,-0.7104,0.0310
601012.SH,隆基绿能,20120701,-0.2810,0.0047,0.6273,-0.0133,0.4010,-0.6797,0.0224
601012.SH,隆基绿能,20120801,0.0316,0.0034,0.8651,-0.0133,0.4010,-0.8300,-0.1415
601012.SH,隆基绿能,20120901,0.0124,0.0036,0.8349,-0.0133,0.4010,-0.7237,-0.2577
601012.SH,隆基绿能,20121001,-0.0122,0.0035,0.8478,-0.0133,0.4010,-0.6484,-0.1343
601012.SH,隆基绿能,20121101,-0.0764,0.0036,0.8253,-0.0133,0.4010,-0.5338,-0.2279
601012.SH,隆基绿能,20121201,0.1297,0.0031,0.9597,-0.0133,0.4010,-0.5586,-0.2724
601012.SH,隆基绿能,20130101,0.2193,0.0040,0.7326,-0.0133,0.4010,-0.3606,0.0345
601012.SH,隆基绿能,20130201,0.0312,0.0045,0.6493,-0.0133,0.4010,0.6201,0.2499
601012.SH,隆基绿能,20130301,-0.1546,0.0046,0.6409,-0.0133,0.4010,0.6737,0.3150
601012.SH,隆基绿能,20130401,0.0290,0.0039,0.7527,0.0154,-0.0085,0.1873,0.1399
601012.SH,隆基绿能,20130501,0.2246,0.0040,0.7148,0.0154,-0.0085,0.2822,0.1014
601012.SH,隆基绿能,20130601,0.0451,0.0051,0.5675,0.0154,-0.0085,1.1791,0.3259
601012.SH,隆基绿能,20130701,0.2153,0.0053,0.5471,0.0154,-0.0085,0.9249,-0.2337
601012.SH,隆基绿能,20130801,0.3224,0.0064,0.4495,0.0154,-0.0085,0.8808,-0.2883
601012.SH,隆基绿能,20130901,0.1001,0.0077,0.3764,0.0154,-0.0085,1.8308,-0.1930
601012.SH,隆基绿能,20131001,-0.0987,0.0100,0.2922,0.0154,-0.0085,3.6485,-0.0498
601012.SH,隆基绿能,20131101,0.0751,0.0084,0.3496,0.0154,-0.0085,2.6533,-0.0301
601012.SH,隆基绿能,20131201,-0.0552,0.0086,0.3427,0.0154,-0.0085,1.9089,-0.0629
601012.SH,隆基绿能,20140101,-0.0006,0.0080,0.3650,0.0154,-0.0085,1.5329,0.1248
601012.SH,隆基绿能,20140201,-0.1825,0.0083,0.3532,0.0154,-0.0085,0.8210,0.0355
601012.SH,隆基绿能,20140301,0.0443,0.0067,0.4378,0.0154,-0.0085,-0.3515,-0.0374
601012.SH,隆基绿能,20140401,0.0274,0.0072,0.4080,0.0536,0.3758,-0.4160,-0.1169
601012.SH,隆基绿能,20140501,0.0036,0.0073,0.4126,0.0536,0.3758,-0.2177,-0.0949
601012.SH,隆基绿能,20140601,0.1429,0.0072,0.4195,0.0536,0.3758,-0.3263,-0.1435
601012.SH,隆基绿能,20140701,0.0803,0.0088,0.3441,0.0536,0.3758,0.0116,-0.0582
601012.SH,隆基绿能,20140801,0.1668,0.0086,0.3487,0.0536,0.3758,0.1760,0.1559
601012.SH,隆基绿能,20140901,0.0657,0.0107,0.2858,0.0536,0.3758,1.2671,0.1407
601012.SH,隆基绿能,20141001,-0.0540,0.0112,0.2726,0.0536,0.3758,1.3545,0.3010
601012.SH,隆基绿能,20141101,-0.0897,0.0105,0.2966,0.0536,0.3758,1.0692,0.3740
601012.SH,隆基绿能,20141201,0.1663,0.0093,0.3370,0.0536,0.3758,0.7141,0.6335
601012.SH,隆基绿能,20150101,0.1878,0.0114,0.2734,0.0536,0.3758,0.6940,1.2206
601012.SH,隆基绿能,20150201,0.0726,0.0140,0.2301,0.0536,0.3758,1.0362,0.9634
601012.SH,隆基绿能,20150301,0.9469,0.0154,0.2083,0.0536,0.3758,0.8009,1.1247
601012.SH,隆基绿能,20150401,0.0270,0.0311,0.1033,0.0625,0.5829,4.5638,1.3615
601012.SH,隆基绿能,20150501,0.1118,0.0296,0.1114,0.0625,0.5829,5.1034,2.0161
601012.SH,隆基绿能,20150601,-0.1977,0.0333,0.0967,0.0625,0.5829,7.7788,1.6777
601012.SH,隆基绿能,20150701,-0.2000,0.0253,0.2036,0.0625,0.5829,3.5594,0.6761
601012.SH,隆基绿能,20150801,-0.2423,0.0212,0.2425,0.0625,0.5829,1.1537,0.2690
601012.SH,隆基绿能,20150901,-0.0411,0.0156,0.3341,0.0625,0.5829,0.1433,-0.0536
601012.SH,隆基绿能,20151001,0.3478,0.0170,0.3066,0.0625,0.5829,-0.6673,-0.3011
601012.SH,隆基绿能,20151101,0.1150,0.0209,0.2547,0.0625,0.5829,-0.4760,-0.3881
601012.SH,隆基绿能,20151201,-0.0073,0.0249,0.2143,0.0625,0.5829,-0.4705,-0.4064
601012.SH,隆基绿能,20160101,-0.2374,0.0219,0.2436,0.0625,0.5829,-0.2298,-0.2835
601012.SH,隆基绿能,20160201,0.0174,0.0180,0.2963,0.0625,0.5829,-0.3009,-0.4087
601012.SH,隆基绿能,20160301,0.1947,0.0192,0.2777,0.0625,0.5829,0.2273,-0.2821
601012.SH,隆基绿能,20160401,-0.0166,0.0224,0.2518,0.1056,0.8780,0.8589,-0.0291
601012.SH,隆基绿能,20160501,-0.0289,0.0225,0.2623,0.1056,0.8780,0.0167,-0.2226
601012.SH,隆基绿能,20160601,0.0839,0.0213,0.2737,0.1056,0.8780,-0.2143,-0.2577
601012.SH,隆基绿能,20160701,0.1249,0.0232,0.2514,0.1056,0.8780,-0.0734,-0.2929
601012.SH,隆基绿能,20160801,0.0319,0.0265,0.2202,0.1056,0.8780,0.8799,0.1663
601012.SH,隆基绿能,20160901,-0.1088,0.0273,0.2358,0.1056,0.8780,0.8609,0.2675
601012.SH,隆基绿能,20161001,0.0281,0.0274,0.3417,0.1056,0.8780,0.1288,0.0005
601012.SH,隆基绿能,20161101,-0.0086,0.0281,0.3417,0.1056,0.8780,0.2296,0.1026
601012.SH,隆基绿能,20161201,-0.0267,0.0273,0.3521,0.1056,0.8780,0.2746,0.2155
601012.SH,隆基绿能,20170101,0.0904,0.0270,0.3597,0.1056,0.8780,0.0474,0.1078
601012.SH,隆基绿能,20170201,0.0082,0.0289,0.3356,0.1056,0.8780,-0.0095,0.1124
601012.SH,隆基绿能,20170301,0.0747,0.0294,0.3295,0.1056,0.8780,-0.0529,0.0982
601012.SH,隆基绿能,20170401,0.0715,0.0320,0.3032,0.1364,0.7152,0.3413,0.1381
601012.SH,隆基绿能,20170501,-0.1221,0.0338,0.3115,0.1364,0.7152,0.4389,0.0320
601012.SH,隆基绿能,20170601,0.1562,0.0297,0.3479,0.1364,0.7152,0.1564,-0.0743
601012.SH,隆基绿能,20170701,0.3067,0.0351,0.2942,0.1364,0.7152,0.5898,0.0535
601012.SH,隆基绿能,20170801,-0.0426,0.0441,0.2343,0.1364,0.7152,1.1780,0.0659
601012.SH,隆基绿能,20170901,0.3778,0.0419,0.2662,0.1364,0.7152,0.9312,0.0645
